"","sample_type_stool","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","sample_type_swab","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","sample_type_tissue","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)",-0.380843488499995,0.0200724351113677,0.0212311877280511,-0.472550539698085,0.0115508586850719,0.483601452117007,-0.0562649167401448,0.0387948062999741,0.593997995610773,3.0771653439377,3.50005493901833,-0.275718993568619,-0.140464057833954,-0.583790217566274,0.0955720742982143,0.409306451467853,-0.0141628462407353,0.0415262936021216,0.554268211514344,1.01780573785982,10.8447156502459,-0.172402096629428,-0.757484277074975,-0.149714641956326,1.27784170201629,0.163066963155361,0.971762345799715,0.167391378098936,1.03648951259129,16.3217359538941
"ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation",-10.6737979743068,-0.150638201621374,-0.136078493814759,0.258345446125362,-0.099772033528816,-0.0361731139920973,0.933538073761315,-0.590889808911765,0.0325113318129005,10.809809306485,-4.73490849588097,0.540613323138541,-0.0263662498319184,0.12778930924276,-0.588069754407693,0.0828730772578979,2.0189061207617,-0.610410743015802,-0.231615314606606,12.2045986712354,2.71887250390918,-0.0753698230429439,-0.356095319785563,0.27037943521648,-0.40738965374714,-0.00861823431331553,1.88261553333573,-0.672680975677354,0.0914830092775197,31.7593567878383
"ORNDEG-PWY: superpathway of ornithine degradation",-2.31986446368646,-0.0726674485632421,-0.0620985427633184,0.353831185423882,0.208173628084982,-0.195969019291138,0.287405152929349,-0.35567972468885,0.036778981599084,7.91546143230199,-0.0980069644409269,0.425754416931517,-0.175940366669504,0.18849848297121,-0.0303843972912323,-0.0635833962747564,0.780425724826365,-0.313415911282559,-0.113346771391436,12.0267869639698,2.76716003545967,-0.102192369762266,-0.253124429679434,0.28468548510404,-0.182584778375161,0.0108929240909311,1.73314805264449,-0.504230249850801,0.0783784069876441,27.4214955416258
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)",-6.53742243337128,0.234878198337138,-0.0387595245001912,0.13180978284437,0.162475657739246,0.636602325219809,-0.110800330845965,-0.475406654165144,0.289862352411882,17.1007781327681,1.85474841804217,0.382398227561679,-0.342477205005353,0.162413471465276,0.712441048765015,0.336209188386761,0.0903412609256416,-0.244038849663459,0.135816759989555,11.3636116023806,14.4737551623942,0.442738876784131,-0.257894404530033,0.449573883878295,-0.0862728806622722,0.837028275871577,1.10639564599805,-0.254641865405944,-0.00558700067337224,21.0597851967514
"P108-PWY: pyruvate fermentation to propanoate I",8.71646182648787,0.102744239650389,-0.341038410364462,-0.24629874007217,0.456704224647891,-0.532564414922416,-0.733067655499243,0.254644763446261,-0.0836885972636556,2.02289919323189,0.020139630793943,-0.584840983307224,-1.41701129389991,-0.502799109368876,0.296230612685207,-0.666155112018153,-0.911522501014713,-0.221472607073135,0.77985166243026,6.29785496938828,-12.6806721300996,-1.3826232828898,-0.963319854100138,-0.174656528808119,0.572640877231671,-1.71224483891965,-1.15963742827018,-0.503463679252749,0.996753396952213,15.87190540757
"P122-PWY: heterolactic fermentation",-2.63679662361284,0.219036317011514,0.430078704208358,-0.0668174364602989,0.221289186108066,0.747602397930112,0.247335437847211,0.211881878318677,0.83475032285883,2.4160736731811,-4.3862868912776,0.462229834913612,0.2016655895621,0.1751453134071,0.574983951081921,0.856329710625488,0.451774417838096,0.357000897075064,0.129168809866723,2.25845080239957,-1.34782514766617,0.298334106667294,0.175121485204886,0.189456183394324,0.401612877132601,0.44746396695973,0.875873592459866,0.64105607713608,0.211847782628293,22.6518397928259
"P161-PWY: acetylene degradation",-4.19257559627741,-0.489011133708983,-0.705414793443439,0.144472983738673,0.497109536543216,-0.29315365925999,0.339938285269913,0.115889180170067,1.71595871508194,1.66028134809216,1.45680569624756,-0.35841897673905,-0.778950929977985,0.300230570576174,0.335119267168064,0.250998345425294,0.210810559454245,0.326900239373963,1.26359115597459,1.65636429663036,14.4235361222542,0.0981805424098366,-0.541730955971948,0.351957098111423,0.351064572847226,-0.267321282390165,1.42022154606928,-0.0232178950760289,0.949309075994089,7.25174272446901
"P162-PWY: L-glutamate degradation V (via hydroxyglutarate)",-71.2908497452416,1.2027992968215,0.227723345787624,-0.734996892557527,0.245862759724211,0.00474318730182761,0.114136519957492,1.27028574518272,-0.719152047518459,4.54370660987408,-65.7847091984611,0.86812126375921,0.708228583346992,-0.0650323212551362,0.528116689634708,0.780992161897892,0.238075791281972,1.37405687689627,-0.969697468347059,16.8636902066098,4.50968855491877,0.359970905291026,0.439394625117415,-0.605339603698941,0.265974641046284,0.507850407878274,0.26718807152717,0.84547014229795,-0.556123939258539,23.1306209371006
"P164-PWY: purine nucleobases degradation I (anaerobic)",-40.7346084374874,-0.254425414611776,-0.0819592961121181,-0.169207461729997,-0.0849624165576468,-1.90257585508121,0.887790350020647,-0.206988729147347,0.341464648729184,3.6118278294424,-47.9872629412624,-0.292743657331168,0.237124742187357,0.066875185173035,-0.394419312045082,-1.21442833187455,1.67335134414758,-0.0598567611927865,-0.0277764948642666,3.59902558465742,3.0139512159379,-0.346322940665523,-0.347266243434912,-0.164380986864302,0.0170487166829287,-1.74893487888811,1.27727680334819,-0.281311487942879,0.672839260604697,2.56920599204001
"P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)",-13.0303732651619,-0.0111163217601707,-0.115772506450021,-0.509086446558203,-0.120040581757093,0.602838091047496,-0.017731679508762,-0.0662840396603928,0.212780908509695,4.22492228162411,-7.85522077402773,0.0461452871528847,0.599570979170511,-0.147985719134305,0.00549866136455249,1.45626731270091,0.774909163923575,0.0605703778146599,0.0449219783573269,0.400382700954235,2.33814220394419,-0.0253427361928202,0.0790274183315571,-0.205209096017121,-0.506753465310223,0.104331548220398,0.493693878963829,-0.217987011181458,0.0836316743263533,6.36236401264931
"P23-PWY: reductive TCA cycle I",-9.82782155832943,0.129865012913643,0.460214123542411,-0.364739716934492,0.790737485371339,-1.12159054447049,-0.0496137331156871,-0.116457556790064,-0.354036092444685,1.29893588914595,-9.03616894725226,0.556264292161893,0.336389978040215,0.278331026726721,0.895086231713363,-0.588601469991384,0.172699050377916,0.652107366353331,-0.234519695641524,0.830335115641015,0.0952615933792491,0.443969977321102,0.516208618711787,-0.0451725372369726,1.12308042813371,-0.982842887639501,-0.0237332740810304,0.119557486128357,-0.385685456065001,5.22966447246467
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",-20.9429215238634,0.321509617397235,0.0317317204329525,-0.150371069234616,0.821732731387986,0.0475976797137761,-0.152392397286185,1.09657544924894,-0.141489921147519,3.49974519799178,-9.17273410612552,0.63944012546425,0.113590665389446,-0.271442399563552,1.33641548562296,0.0938752231870487,0.0482971212827861,0.438754758306593,-0.577206920742754,3.05829157582369,5.54328327630856,0.218213688546523,-0.0781188465729092,0.122224168121751,2.28270400063679,0.69097769794721,0.722744776939275,0.393541666808037,0.134296797535838,15.7584070272763
"P42-PWY: incomplete reductive TCA cycle",0.0381777214975996,-0.452604760454499,-1.58055287712926,-0.222469180507289,0.195374247057814,0.25620081883195,0.100302617840459,-0.149046894218118,1.64851744195867,1.81323577321588,-1.4811267612793,-0.340208482859823,-1.16876630275785,0.384684109273454,0.360222184470901,-0.144004554128991,-0.169348078204656,-1.2817529036284,0.88749402608461,1.99040349545304,-2.81549307036049,-0.467601386305866,-1.04028413519113,0.324562523818297,0.562570424073302,-0.638058529998439,0.26453357761566,-1.66999220558277,1.2881116706522,4.72827653926845
"P441-PWY: superpathway of N-acetylneuraminate degradation",-37.0248678625974,-0.0812131235471359,-0.0850551323440716,-0.00696348949902256,0.0310205838131611,-0.1843097564256,0.138165709773687,0.293587937456314,0.74033471989273,3.9890801990632,-10.9661159641145,0.042352686419691,-0.669431601485897,0.385282035934753,0.218412075985293,0.0433968249936141,0.224118894451726,0.201104557945656,0.577063058930193,5.33524012996814,19.4142640786672,-0.389895497756474,-0.369957901957856,0.452146408883598,0.493442094184384,0.479479893166827,1.3414441482766,0.112737969650961,0.942614219742965,14.0790532732417
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",-6.16689333710355,-0.159621472174495,-0.0694800451490274,0.11747208240474,0.0565235644976409,0.6978992972528,0.160673684499189,-0.937004586008005,0.636789745079621,9.97792337901301,-0.094743669040829,0.14100386506875,-0.109999195138094,0.385636488658609,0.7317907581952,0.276382619994956,0.462172811331072,-0.36866375029623,-0.00434690525144103,6.53864028560497,7.13600252263805,-0.245611422674752,-0.885081452158691,0.843786563535074,-0.0330710337093242,0.805613826406221,1.29082981097429,-0.287018483107747,0.815684304779837,12.6175635702095
"PANTO-PWY: phosphopantothenate biosynthesis I",31.4397512591137,0.0417155886712989,0.12017620971167,-0.0724630766325847,-0.636144706999748,0.045880389329439,0.61755183496116,0.309455996424282,-0.401697123014185,3.69820958511138,6.53412349635088,0.0273058508240266,0.0140153124366744,-0.187116029261288,-1.55493248548751,0.1847073049713,0.275471866739536,0.113399478230929,-0.0754994619004125,4.16015036449269,-19.1544334166022,0.586630810660953,0.0989940246663008,0.0609300628955402,-0.255353068297572,-0.617982168271383,-0.410393844591954,0.769555723998932,-0.31716455446243,14.2531906807961
"PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I",5.3231301305021,0.352582415721336,-0.104995290878124,-0.0839271817570639,-0.203693594624922,-0.775385914905031,-0.721527606965254,0.330126586747607,-0.217403037727975,4.87023067079116,-0.423473772638658,-0.233787277029809,-0.269300807244938,0.0956327504089025,-0.276037834211516,-1.10004717127185,-0.658274224344774,0.649606436788752,0.294369298876602,8.13794121123834,-11.4673484241962,-0.0285229373432843,-0.0547340376309967,0.0380466690744924,-0.332047400942011,-1.85757897802929,-0.534646697493115,1.45724287704579,0.118015531301858,17.598928248171
"PENTOSE-P-PWY: pentose phosphate pathway",0.404219772827026,0.320970732691447,0.667379547470739,-0.937468343634782,-0.661305322965279,-0.218032159185062,0.435372982212541,-0.238297483496586,0.498283252660869,2.82518112335511,6.5005081445768,0.955493608801689,0.551244205249821,-0.597667966398339,-0.0702406590181574,-0.161519198576414,0.702728152851247,-0.194564079513521,0.12425967356434,2.67272948010922,10.8179794323943,0.159649435830421,-0.415510960187438,-0.287558711556998,-0.170920121444384,0.214146066140615,1.28791646004812,-0.0145540315993044,1.47992565692151,22.0347021946808
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)",2.11007659267144,0.232491559915695,0.101843214180983,0.143497346227331,-0.0541443449267914,0.100071006572332,0.285231898080709,0.17062354220584,-0.507472871287716,13.8508814237312,-5.14416215058643,0.121976211213657,0.446574488063807,-0.119704789624303,-0.228479578196719,0.271853759758861,-0.161282945039839,-0.241606337283304,-0.341835341882767,10.2941932980233,-12.2674929388676,0.202228525636274,-0.103512990097782,-0.475309121401985,-0.147276468847225,0.143341268479588,-0.674840998951105,0.00185731810650154,-0.552506348511363,15.2216024563668
"PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)",-0.670198447543266,-0.50821871918894,0.183207517907483,0.330176374221334,0.55202464280525,2.73785315162262,-0.299655330966784,0.361047167271701,-0.0772477100492039,3.74199237219777,0.570041831708391,0.0223898501935511,0.894103705307352,0.143241163389834,0.361816486749899,2.94649812207025,-0.0872107923664814,0.427844837187672,-0.980398606114044,8.45255142549404,3.41578298852161,-1.14158369957815,0.114123969342767,1.02963284569872,0.0930792150921722,1.01846647946756,0.0499578366642839,-0.236943417785016,0.531833900994966,18.7295457928511
"POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II",-19.2109423894918,0.0671200636690283,-0.520683358215781,-0.123846013523645,1.04066324546612,1.03641912405128,0.145984917115399,0.141631637473914,0.593323181072991,3.00226082822181,-5.03626996006603,1.02682848572611,0.702084659755461,0.0787559930954786,1.32623917131099,0.757435293332142,0.459009995554784,0.0118511635712789,-0.505017725846144,4.53550248848361,9.45865227579894,-0.187958461758691,-0.0122840663561247,0.0689678395486091,1.73862886685374,1.59113170315505,0.0211289432912769,0.0715402464361741,0.243469773556395,39.3108197556148
"POLYAMSYN-PWY: superpathway of polyamine biosynthesis I",-16.6829232843176,0.313119540105497,0.352029832474663,-0.526364357508736,0.169954467450944,0.438935997078942,-0.566024134655368,0.246593526191082,-0.634442335013563,3.96503982207135,-6.96873315802542,0.0707508881388605,0.116962375620286,-0.0731362327344977,0.76652308318605,-0.11095241389751,-0.406136812964172,0.498987330614466,-0.722597831441386,3.79439299269109,6.22784053096493,-1.07607604661125,-0.474421598328844,-0.939524816176337,0.433624149838679,0.134634286901034,-0.390246101316688,0.0471192621244209,0.127376497321705,24.3476912713268
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)",-6.05181310477223,0.128180965567427,0.294113775401946,-0.0398148913624174,-0.5105301700567,0.568479908661877,0.067243089473113,-0.749142710316351,0.189824957205051,12.1178732032089,1.48864209413185,0.127534516421926,-0.0149423413096788,-0.0787982843768186,-0.00550982548281942,0.322596662877139,0.413355465652614,-0.894781716025186,0.0381537145183548,4.69739842970016,13.481015001853,0.384896671874637,-0.0799913227925925,0.458661555692352,-0.19703025405014,0.842530865717888,0.576315737434864,-0.280591569898119,0.000175700590734255,14.3429238352365
"PPGPPMET-PWY: ppGpp biosynthesis",3.63733342961636,-0.194032932272781,0.179926871480854,0.0422959655509501,-0.0689310138026444,1.47842579371292,0.366927516289251,-1.06044725898999,0.580891092068263,3.09580670810018,9.26946840227551,0.0235032789344137,0.163757096380268,0.0881823894230029,-0.226280800230626,1.51144253805872,0.641511235999058,-0.624045594061903,0.276482119509175,1.83039759737218,4.52600670408541,-0.059157645472146,-0.250336969832023,0.794085316342014,0.285141155802896,1.02088957167274,0.451370702411825,0.525171012154335,0.853400491980582,9.10802622636926
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",-109.593198872605,-0.977206903444544,-2.16190093752686,-0.59964170239442,0.623055506523073,0.00064809659495847,-0.216393007394817,0.707022940158033,1.11056066676984,5.13280858419701,-112.145104905211,-0.725714533900789,-1.28490112729074,-1.31372104034664,0.660468877989979,-0.52753759517622,0.0719009312931221,0.0882251936456861,0.284826575804097,5.11661719066004,-0.10059346232901,-1.32914487703493,-1.22949015078632,-1.67678982608069,0.912309690895024,-0.177059803603672,0.0230978160773107,-0.130584507563254,2.07372680702069,29.9934530017158
"PWY-1042: glycolysis IV (plant cytosol)",11.7198754989532,-0.144608653351125,0.841887865107002,0.434339259569377,0.140386868945819,-0.782521867438977,-0.500981060258097,-0.282309853931083,-0.251059398998818,7.91372503926957,3.69270359820237,-0.443450347961483,1.13546806043431,1.05880561649825,0.193182127521107,-1.32810623153805,-0.523698586387491,-0.0340174334349318,-0.131512904988362,5.74277715707869,-4.98593624757609,-0.121772952389356,0.463259026540219,-0.072366623238735,0.273094364796186,-1.85627051728743,-0.96067036999504,0.940135037412578,-0.00314279466687751,19.1910035988327
"PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I",21.0120947165621,0.261981432300637,0.0751823286768303,0.0261446117326177,0.478566451689754,-0.994604124860314,-0.0568153023605413,0.61784110278925,-0.39055176973076,5.53948970445972,2.83969554107688,-0.0141839870181461,-0.328064937062785,0.223944467492057,0.169755882833482,-1.40140323504699,-0.210962796901765,0.736767286397797,0.0723797841778445,6.65583711956066,-14.4980362399566,0.123944290413581,-0.0457694318019252,1.16906757602675,0.203504222517942,-2.5157534726371,-0.917869479478905,1.82022839179625,0.194765834153626,22.9444971150383
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",-2.45511196884452,-0.998647709472681,-0.473851828892218,0.0965188275912464,0.414557961797765,-0.57204658290888,0.0619943382577084,0.586159777530674,0.367297756177794,0.000325765719310699,-4.71083139095006,0.15954159959219,0.548749036412692,-0.149767804573818,0.706960423170878,-0.0487283063983412,-0.329803716200497,0.215825517528856,-0.596838077567585,0.039568307788244,0.495887291832897,-0.476257769461623,-0.139271527041212,0.0530063769857217,0.68730229324023,-0.718811497745829,0.0377474477146694,0.556637336638898,0.0739949190078455,0.151666940925806
"PWY-2723: trehalose degradation V",-0.868814904947268,-0.234255328378585,-0.525591691836454,-0.474292000998214,0.00886453347596843,0.157686962152938,0.0150163577209482,0.0647826857528348,0.546023844904396,3.7561583734312,6.68114561683438,-0.082833142691616,-0.937527808600032,-0.468888290483458,0.0665327265657452,-0.177707989194088,0.275770759843354,0.105394924357355,0.298683920362346,1.22481683157261,17.7782525901808,0.17541739327274,-0.112630449799834,0.290555089556431,-0.0804922502879577,0.733453299171963,0.868252807452528,-0.395837676482029,0.221107281283953,21.6887847591749
"PWY-2941: L-lysine biosynthesis II",-13.5595704608196,0.745810850691686,0.603641064310249,0.0161814801349585,-0.199289066541309,-0.440972116696592,0.0978437979730852,0.800045100851667,-0.198028541390689,4.13902558567005,-10.5907703741514,0.105086165034657,0.548405433260775,-0.0506455224775171,0.651288112056311,-0.130479606043963,-0.73345423267667,0.114968347766415,0.0279219038543184,2.15194587684079,1.74276556064551,1.02486354317045,0.297706842185644,-0.248712553648252,-0.347095024535768,-0.404940611420453,-0.132416815894235,1.51805786105771,-0.210515384125157,4.03855276255848
"PWY-2942: L-lysine biosynthesis III",21.0385292681418,0.226017470576737,0.491081439251359,0.644808212304173,-0.120705848621219,-0.0989612252012972,0.0872048215221485,0.275748079576443,-1.88435733394984,6.57184813747365,2.27608577044501,-0.0837363943835244,0.212116268446064,0.423235484232909,-0.377525163713342,0.0285158001157847,-0.199752195371541,0.0588525663304314,-0.628815457743114,6.02745871501963,-15.6855348632949,0.0244727906670933,0.0572933333303865,-0.0915682205646482,-0.189159761376106,-0.405242760229573,-0.743537868963375,0.0859414380155498,-0.568460177348939,16.1491505238807
"PWY-3001: superpathway of L-isoleucine biosynthesis I",0.0755469706847676,-0.0279236432879384,0.486304673502061,-0.0602117025393325,-0.821179416282053,-0.00907540114182942,-0.498297128060733,0.340552557695588,-0.014246865267996,3.25644169047475,-2.75203712123245,-0.0609656064949224,1.51599670394983,-0.234540578634604,-0.756560246055062,-0.396354156107343,-0.397209940328021,0.105300246377568,-0.256566585618384,1.22629870115745,-6.27150734086316,-0.26723955112063,-0.0300942752753243,-0.828308209849081,-0.0739688003656914,0.0438995156475747,-0.586802352904886,-0.00263453643476621,0.0522008849384088,19.0892771848138
"PWY-3781: aerobic respiration I (cytochrome c)",-1.37399037980865,-1.01418630960981,-0.458568382411735,0.533080202377198,-0.0542297098145581,-0.808683028733083,-0.416583756597945,-0.324604439902071,0.700901257760185,1.56277692611155,2.37968495591678,-0.901785027006465,0.0885943627038519,-0.379775289230647,0.240740400938489,-0.284239812774452,-1.515112043243,0.117947758284569,0.570083364392886,2.97357761658886,4.6562056459153,-0.565878252257739,-0.735164492650763,1.44616925074558,-0.631636772017733,-0.497060439553929,0.290862229705106,-0.702337659591339,0.326056256475051,0.271195047388744
"PWY-3841: folate transformations II",34.3214841209132,-0.258644063740957,0.153581379045732,1.00968841761,-0.0709074010549003,-1.00943783242741,-0.072972632488071,-0.382431490827442,-0.304459823842264,5.73650465334216,4.3848887438715,-0.158017968764018,-0.141034534999131,1.35492062013808,-0.877378266747275,-0.525753065891678,-0.244340288514942,-0.412443589041762,0.122361123897469,6.45323101498527,-24.7166558243385,0.142876466541565,0.00334317515654375,0.0775259364271058,-0.596517398789375,-1.34488273089087,-0.859228022763858,0.192888810288431,-0.188499692551227,19.377613939931
"PWY-4041: &gamma;-glutamyl cycle",1.00236405733828,-0.224792510364485,0.206914652072606,-0.166609167026268,0.385207101252097,0.458080747762553,0.130792874383918,-0.64342554144428,0.447021109813159,14.0652436251353,9.62615271507424,0.0506880845920744,0.0370899620848419,-0.338900246218848,1.03330894116448,0.376900230101112,0.304701350501164,-0.0174235369353545,0.0403585967052084,4.48183489235169,6.65865153070047,0.326719505403292,-0.00908938807603962,0.325960591012027,-0.189472599804123,0.766195202456102,0.98276278109513,-0.162265694623819,0.147644232419505,15.2360496484813
"PWY-4242: pantothenate and coenzyme A biosynthesis III",0.544294924304689,1.74732150684471,0.4161991123877,-0.0826435456770325,-1.1049388837222,-1.8416664456622,-1.14868893621313,0.0928585340554492,-1.16342111503494,1.76069390774414,-5.35009343601709,0.204729346145176,-0.101232588807809,0.156895603590115,-0.375352528136118,-1.81899992605878,-1.22713972518437,1.40266809009663,0.0613680462231404,4.8992633626735,-10.6313844766237,-0.0464684339556768,0.106734200689507,0.10960289285076,-0.852653854964269,-2.22664423656931,-0.578009037805451,0.878678773817145,-0.0198065451612453,14.8441429359884
"PWY-4702: phytate degradation I",4.66617404156007,0.463581510955631,0.732752665654285,0.51314485137436,0.153038694415447,-1.65348347336359,-0.713785807567265,0.366952203911634,-0.671064814475652,5.24968086177539,-1.50264704156652,-0.28044608562489,-0.398518291891303,0.767032790824482,0.220054487261611,-2.23299459076743,-0.610268347065122,1.62889803067738,0.607471020896498,7.13978652803971,-7.08373035853454,-0.252751475840243,-0.216665567660564,0.616083597302069,0.155731326293207,-2.09923324850196,-0.466815607214385,1.40539047305234,0.588717675835161,12.829277688453
"PWY-4981: L-proline biosynthesis II (from arginine)",-1.79966849616642,0.0624747823839384,0.906674738112067,-0.190504685578186,1.24275797201964,0.159446173683723,-0.292424922929058,-0.3716258434298,-0.139949847496971,2.28067182299286,-0.216739120394968,-0.0369173738733782,0.753472914504816,-0.737699263173583,2.52674863767541,0.0625525624611052,-0.534635049684379,-0.24587781075581,-0.0666196554266961,1.41214672076307,2.83347571069268,0.104781507960334,-0.146558323945849,-0.439315845906679,2.15962809513068,0.065368373114453,-0.711230404321245,-0.290610239233994,-0.119457950395437,17.963555550018
"PWY-4984: urea cycle",-10.5833469693165,0.211022852414816,-0.526190598958651,0.229988456107586,0.0840915350294632,-1.55300173762563,-0.428562582631571,1.02505011389491,0.181765857511084,5.27338035365901,-7.60270132681979,0.49623203081421,-0.122115400401741,0.370088278366783,-0.0646687792872693,-0.138857695188517,-0.83733233257227,0.132634353120143,0.155537239779067,3.38587742575782,0.897972103805212,-0.143855661543772,-0.98681579376392,1.0056474386471,-0.590347603835792,-1.08020531761099,0.158554483472358,-0.2321986587363,0.689040685934104,15.1153767072041
"PWY-5005: biotin biosynthesis II",0.147578999126876,-0.590117995059516,-0.221460063864909,-0.613523554272332,-1.58781803202711,-0.125572822719106,-0.772732798648091,0.10047643348403,0.252205481919992,1.81615639235744,-8.89024630439266,-1.58038708997374,-0.494911722482077,-0.518956315758706,-1.33640321289223,-0.170737578261714,-0.754431635031807,0.545600190394917,0.760602160750575,7.55055528196381,-15.3241989618599,-0.58922526217747,-0.283769087985173,0.332061928223686,-1.15207815919111,-0.173265415079682,-0.790962352971603,0.0695850209381136,-0.127882032346163,10.0095212193175
"PWY-5022: 4-aminobutanoate degradation V",-8.99519844374709,0.155242945383972,0.143813455420434,-0.93005037809202,1.33074873650458,0.395423263691241,-0.191233403999546,-0.390451947688193,0.124163208542786,8.45441931925662,-1.07754289012698,0.447171757072755,0.428191593462955,-0.846846113670267,0.985591396598233,0.176417370142574,-0.0970943539905048,-0.537285362300612,-0.0258775982708832,8.56930281533131,8.11074215890144,-0.177838021420939,-0.52694337730413,-0.0551974086149415,1.20270327282539,-0.1733052100184,0.34645734208069,-0.406689340783785,0.513517458826629,23.0735367895733
"PWY-5030: L-histidine degradation III",-39.2167700982704,-0.0449183244334638,0.381217893869256,-0.117781329360342,0.154764813401604,-0.0239236641130641,-0.621633745783916,-0.618906973950619,-0.429442703373813,6.52586580703574,-26.6135634943701,0.56516954157632,1.31180498230234,-0.371665780093628,0.604575878464947,-0.287684154377409,-0.600939475816486,-0.965809089340309,-1.13616756291221,4.77841391779687,6.91444794175212,0.0212602993173475,0.757971077815845,-0.396612000167355,0.215106532323043,-0.145836029173806,-0.362998094815152,-1.14461945567994,-0.427131017096686,24.9252992645882
"PWY-5083: NAD/NADH phosphorylation and dephosphorylation",4.80191828768091,-0.243212737974344,0.0906672497325422,1.02783543824506,0.0245610771738046,1.50722452757098,-0.414641570851895,-0.100601543154403,0.759808223963104,3.5605675781295,16.5787706672699,-0.00549225924804282,-0.0539905951479149,1.25019878851309,0.356898071083015,1.28803679471941,-0.167954405326985,-0.0253078082957899,0.365633008685899,1.97341943670793,10.1300789928731,0.272918446916419,-0.377928190708401,0.634851069164087,0.149005094237541,0.70625817628423,0.993448559632051,0.00627851697721031,0.626760288252538,21.1083973912888
"PWY-5088: L-glutamate degradation VIII (to propanoate)",-11.0592207309827,-0.0453152873024133,-0.372990445665932,-1.22476822303996,0.749046652620224,-0.427710771939292,0.0668590067464362,0.324330681607272,0.40382830353783,6.93977562508979,-2.69153862840967,-0.171066802212565,-0.300700367688629,-0.200296514974945,0.738160833236724,-1.0555353812758,-0.253137207660396,-0.0194765125809737,0.208605122713281,1.18094533818684,4.33270876718506,0.431108278581802,-0.154375678682215,-0.919113732384658,1.3055902327056,-0.33783934547614,-0.181951442608853,0.0618564050799214,-0.124243454853823,10.4804517409973
"PWY-5097: L-lysine biosynthesis VI",14.7707588997743,0.381599143799037,0.765431693168645,0.491149204855175,-0.129047855443045,-0.246181051024585,-0.0239901036671348,0.670386052453515,-2.21749346566225,9.11400131955499,-0.0135664738798186,-0.0294909240429006,0.365367093781653,0.394801632345335,-0.56995893912685,0.122268897627734,-0.381172352373307,0.384936541677437,-0.723875763098501,8.41672980202458,-18.4871272687099,-0.0225005139342067,0.0777968649646287,-0.276644386525616,-0.172545575038439,-0.370585307062979,-0.587299408121661,0.081460842553645,-0.616409687108371,14.5678818327209
"PWY-5100: pyruvate fermentation to acetate and lactate II",-21.1970112367702,0.367654192849398,-0.0588588612494383,-0.985326856530853,-0.186188628784517,-1.11395292428315,0.0743730180037909,0.72411238706192,0.269854587937814,5.25742706236666,-22.8001828818431,-0.447503982198131,-0.039452272103598,-0.723801713798535,0.498526867764284,-0.924255588853409,-0.510586947539107,0.620371531275001,0.564926392284408,3.13990826721543,-0.398019570678548,-0.207280189067766,-0.0654856327174597,-1.26642631914568,-0.198482709236426,-0.781828858512416,-0.232940010766271,0.44184775661889,0.229221757974983,13.7360882551184
"PWY-5101: L-isoleucine biosynthesis II",29.2087285707063,-0.150329418030885,-0.06664090842952,0.0584057495352683,-0.550379430712828,0.109704715885259,-0.505817951391324,-0.326890951104038,0.249134534286082,14.9362442433345,13.681094173147,0.0149769994417487,0.458759487049311,-0.276746675946141,-1.04077827385301,-0.302378850895386,-0.0575659312952813,-1.17796983629898,0.021405554108984,11.059476661089,-7.23081607756898,0.366447198278583,-0.0851810990651329,-0.206352107899895,-0.42360070049378,-0.289989356646146,0.0519014733899725,-0.628987515711266,-0.100247691127402,49.523585458896
"PWY-5103: L-isoleucine biosynthesis III",0.0457763739251667,0.0473580395300851,0.504255717407681,-0.280252781302822,0.28516207654756,-0.800213930580074,-1.15989111996461,-0.158531026298779,-0.159002056624078,4.05699669705612,0.0146693736161357,-0.701175376226173,0.222036049319332,-0.0916095197652582,0.548368075126456,-2.12815256876906,-0.296146951427514,0.796518068168131,0.370091501643411,5.13651819242497,-0.039171354067267,-0.530220519841291,-0.0347082522629301,0.0356500542098318,0.639701721924238,-1.24722146496131,-0.856246500810447,0.944026159119312,0.46708582463854,18.0533857412992
